"","display_alphas","display_gammas","display_thetas","paid_search_alphas","paid_search_gammas","paid_search_thetas","social_alphas","social_gammas","social_thetas","tv_alphas","tv_gammas","tv_thetas","train_size","tv_inflexion","paid_search_inflexion","social_inflexion","display_inflexion","tv_inflation","paid_search_inflation","social_inflation","display_inflation","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"23",1.05161422,0.946057066219,0.5846447204,2.37109141575,0.352670033431,0.4334469544,1.7250579845,0.584501169088,0.55975000712,0.941935191,0.637060084849,0.1639551124,1,55680.1506938737,28341.4576266952,31410.4442476395,28588.3792612706,1.19490539987033,1.75451893110682,2.25423506313873,2.37940908086326,0.00365510367999733,NA,NA,0.202874287643038,NA,NA,0.202874287643038,0.357733473077384,0,56.5549199438141,0.000596006257,81263.2971590817,1e-04,0,0.0412847995758057,23.2985877990723,"1_430_1",1,430,1,430,TRUE,TRUE,6,0.12210287252203,3,FALSE
"24",2.0394228805,0.756122883121,0.23961844608,0.9176102395,0.280454283748,0.50636445392,0.7094490573,0.350789311225,0.61818735888,1.3805188715,0.169453313074,0.1299377644,1,14431.2400797283,25114.9741581626,21087.2039359749,14401.8214047023,1.14848184703598,2.00822451513497,2.59191412149668,1.31163059714449,0.0129758942500557,NA,NA,0.201923115006581,NA,NA,0.201923115006581,0.497182450994274,0,186.342579469115,0.002193291183,81263.2971590817,1e-04,0,0.0405170917510986,23.515763759613,"1_434_1",1,434,1,434,TRUE,TRUE,6,0.105384145700477,3,FALSE
"25",0.942807088,0.192559949704,0.072909832544,0.5306163713,0.478329017761,0.30479196472,0.734309754975,0.805897264294,0.66222207856,1.43102543625,0.623311727743,0.16934441592,1,54708.306701992,32583.5637406938,53371.3936377021,3088.16386482548,1.20260550203544,1.43421973923356,2.92117627359445,1.07786062627548,0.0291067130643041,NA,NA,0.200266315045564,NA,NA,0.200266315045564,0.81721131266757,0,328.363681686864,0.003941131976,81263.2971590817,1e-04,0,0.042151927947998,24.0070989131927,"1_443_1",1,443,1,443,TRUE,TRUE,3,0.124064765807668,4,FALSE
"26",2.75778194175,0.129944460097,0.001010601016,1.0033149095,0.783508932955,0.37177250816,2.7292473045,0.665174341756,0.4829057988,1.56854690925,0.129592973467,0.08169487312,1,10654.6621888745,57969.6910088783,31466.693573211,1943.40193712357,1.08848938355515,1.58494865723079,1.92407542527925,1.00100183307394,0.0431989381983239,NA,NA,0.198807599716819,NA,NA,0.198807599716819,1.06512573131805,0,199.096396689099,0.002350251252,81263.2971590817,1e-04,0,0.0455830097198486,24.0666627883911,"1_444_1",1,444,1,444,TRUE,TRUE,1,0.166412308171569,2,FALSE
"27",1.475853581,0.495836379622,0.05286554752,1.30000996475,0.201767690719,0.39564979688,2.07237169225,0.74412678592,0.12794329664,0.86433828875,0.127557450604,0.16534472248,1,11160.8165891246,15400.8344480029,24159.1316948193,7793.61019774471,1.19688142516352,1.64658162707582,1.14606919481768,1.05526540403289,0.0213855718581913,NA,NA,0.201061058623572,NA,NA,0.201061058623572,0.600866410504675,0,389.86769368818,0.00469805626,81263.2971590817,1e-04,0,0.0412600040435791,24.3273208141327,"1_449_1",1,449,1,449,TRUE,TRUE,6,0.0984670479201949,4,FALSE
"28",2.93281670475,0.797060540926,0.2947202136,2.3029864815,0.728569332712,0.48166408176,1.54354059875,0.584009916733,0.1526973476,0.881995308,0.743224097782,0.1363320344,1,63600.050443962,62801.7863966953,19399.2619294764,16124.3686767976,1.15693175866469,1.91448750334355,1.17938469190098,1.41298100421757,0.0145553761395404,NA,NA,0.201761486938547,NA,NA,0.201761486938547,0.454475138731997,0,39.6028932914333,0.0003873792062,81263.2971590817,1e-04,0,0.0407710075378418,24.5462927818298,"1_453_1",1,453,1,453,TRUE,TRUE,4,0.097139028252302,3,FALSE
"29",1.5743334385,0.177739172029,0.036531053136,0.84815306125,0.448138186354,0.50747926104,1.30151624125,0.768212546905,0.4972012352,0.881717699,0.167001187915,0.14734095456,1,14410.5567483358,40202.0048124154,37163.3111754516,2748.44788374386,1.17177385987466,2.01267116791792,1.97800497443878,1.03754443073511,0.0304848886419968,NA,NA,0.200124126319236,NA,NA,0.200124126319236,0.847823998314572,0,530.773025007948,0.006432165362,81263.2971590817,1e-04,0,0.041093111038208,24.6967558860779,"1_456_1",1,456,1,456,TRUE,TRUE,3,0.128552472758073,4,FALSE
"30",0.93358879525,0.19954863631,0.019379161552,1.434656704,0.0622983209122,0.44777815392,1.70895978475,0.654180275035,0.66251459048,1.266776577,0.621354041947,0.172026624,1,54651.4385157646,5109.03196107231,43353.5647864208,3033.33530927042,1.20647473819001,1.79921620630625,2.92364170964761,1.01956964149041,0.0251015039872128,NA,NA,0.200678967468098,NA,NA,0.200678967468098,0.788918984126517,0,420.91641188319,0.005080170012,81263.2971590817,1e-04,0,0.0493061542510986,24.7553317546844,"1_457_1",1,457,1,457,TRUE,TRUE,5,0.123644755608567,4,FALSE
"31",1.05161422,0.946057066219,0.5846447204,2.37109141575,0.352670033431,0.4334469544,1.754385472,0.801032664763,0.55975000712,0.941935191,0.637060084849,0.1639551124,1,55680.1506938737,28341.4576266952,43046.6065556974,28588.3792612706,1.19490539987033,1.75451893110682,2.25423506313873,2.37940908086326,0.00365510367999733,NA,NA,0.202874287643038,NA,NA,0.202874287643038,0.357733473077384,0,56.5549199438141,0.000596006257,81263.2971590817,1e-04,0,0.0411150455474854,24.9070997238159,"1_460_1",1,460,1,460,TRUE,TRUE,6,0.12210287252203,3,FALSE
"32",2.743237143,0.821499389272,0.29075859432,1.37416671525,0.358949311183,0.56988900704,1.79441901175,0.534105683398,0.09212600464,0.592308544275,0.911804642893,0.0858992816,1,75191.0089376523,35763.0483592068,16775.1963215963,16545.4594915245,1.09346805609467,2.29729847036464,1.1010565383824,1.40517426788781,0.0086048605999699,NA,NA,0.202369729086703,NA,NA,0.202369729086703,0.320536125497917,0,29.0818247260872,0.0002578973719,81263.2971590817,1e-04,0,0.0413041114807129,25.0202789306641,"1_462_1",1,462,1,462,TRUE,TRUE,4,0.106162350984416,3,FALSE
