"","solID","mape","decomp.rssd","nrmse","nrmse_train","display_thetas","paid_search_thetas","social_thetas","tv_thetas","display_alphas","paid_search_alphas","social_alphas","tv_alphas","display_gammas","paid_search_gammas","social_gammas","tv_gammas","cluster","n","top_sol"
"89","2_462_1",0,0.722372358019201,0.20074837559034,0.20074837559034,0.490534060219387,0.298908290941262,0.451907930752553,0.638910889494476,0.62775392339975,0.491901842438179,0.732089901393462,0.309260557667283,0.28921527359777,0.767557000471861,0.552953066769603,0.226403702778557,2,24,FALSE
"90","2_464_1",0,0.62409341156329,0.200525819573835,0.200525819573835,0.423600354079604,0.32199419610002,0.840851045944769,0.306799676880656,0.951214120903202,0.818668236367615,0.640237559913239,0.423971479843877,0.583331958236745,0.967557081752345,0.126724226037851,0.506179607072656,1,26,FALSE
"91","2_466_1",0,0.636022030947499,0.200695439516712,0.200695439516712,0.359531040586645,0.182225301174992,0.962829476638896,0.408997048425731,0.941651019377108,0.68236107008934,0.919103609179426,0.246596773440847,0.595735723187239,0.889352316913983,0.0333502544043837,0.369711942318312,1,26,FALSE
"92","2_468_1",0,0.507466595539643,0.201822519571915,0.201822519571915,0.486668656732728,0.46154872875315,0.574392084252841,0.437038353867975,0.388780723495516,0.647732114990756,0.517326331180625,0.61996580744885,0.804310553284565,0.397416119048427,0.818298117579756,0.250392297464308,3,37,FALSE
"93","2_469_1",0,0.661247484543616,0.200501406083018,0.200501406083018,0.400482326891199,0.221857537506007,0.958949745301951,0.926063535572812,0.69188227964405,0.660550839672902,0.813360268744061,0.59619156633697,0.511510384674914,0.834897577958064,0.155207649047057,0.380981252138904,1,26,FALSE
"94","2_474_1",0,0.649734544234766,0.2008696072972,0.2008696072972,0.381249946694086,0,0.516442104115526,0.483718052044279,0.476044040967424,0.879294657743184,0.468992185088404,0.637217901256128,0.944521085015663,0.636390803013081,0.575884453680203,0,2,24,FALSE
"95","2_475_1",0,0.249782541977509,0.201732456462672,0.201732456462672,0.592590143957032,0.753853923523377,0.496785038619408,0.581012906482342,1,0.397311984949978,0.101508120706395,0.419487947576282,0.492812537549884,0.454952497400845,0.588175105082838,0.076260523925782,3,37,FALSE
"96","2_477_1",0,0.440478400336129,0.200920625539932,0.200920625539932,0.401356727175642,0.15208442771192,0.687578025746744,0.557921997144995,0.967875882160814,0.739947666641305,0.639549314524367,0.900840166927177,0.54602059091069,0.503646387443944,0.560843063990253,0.202548975192405,2,24,FALSE
"97","2_478_1",0,0.35280383774771,0.201329857566051,0.201329857566051,0.386092476741821,0.75127524321521,0.811138591669125,0.693656323848777,0.450527345957922,0.802563522912005,0.771725282776256,0.705775686628248,0.472559815929339,0.646729059304613,0.324949227748211,0.100510628384303,2,24,FALSE
"98","2_479_1",0,1.0263493565833,0.199989135956363,0.199989135956363,0.177197543785058,0.251591644432076,0.312355846334254,0.862104562349304,0.77711731791514,0.972028185301433,0.873809866106996,0.562936653506433,0.474447277527281,0.907430494131564,1,0.152429081645551,2,24,FALSE
"99","2_480_1",0,0.260470830258235,0.202198469115267,0.202198469115267,0.509641400845343,0.81471922426965,0.587243920233866,0.736092035515653,0.736582242422166,0.711063393183377,0.157179065199558,0.550636124246207,0.762585207572775,0.603948176085922,0.482627457034158,0.0689070918684316,3,37,FALSE
"100","2_485_1",0,0.274508609469834,0.201588179441688,0.201588179441688,0.423152290213365,0.571384846518657,0.404027078165223,0.469943382815487,0.292009510933796,0.609467980949968,0.325805420197182,0.615795442252285,0.919487880999655,0.629717996753118,0.735515846428594,0.0629903718738826,3,37,FALSE
"101","2_486_1",0,0.401532955693772,0.201127278618317,0.201127278618317,0.418482946476442,0.413722065186014,0.55277780708848,0.686168852727548,0.907683847046962,0.707090175948788,0.18857259413285,0.292766477662154,0.48014072679048,0.437142081367757,0.720426196421559,0.238601384567434,3,37,FALSE
"102","2_487_1",0,0.565230660830952,0.200572644963958,0.200572644963958,0.499457124014041,0.0440069760171031,0.656220442432943,0.364084110877855,0.96868601848198,0.778903471942288,0.237927605097063,0.822163368754621,0.515981410336373,0.642590655498819,0.692113663177241,0.344285532379247,2,24,FALSE
"103","2_490_1",0,0.503305420407968,0.200717570151664,0.200717570151664,0.411578432798844,0.164248886813775,0.819813014549313,0.73706672734596,0.814302809505423,0.624756340010806,0.656501899414629,0.328640205013984,0.561098437563662,0.705328279966866,0.024989322365492,0.253209549750609,1,26,FALSE
"104","2_491_1",0,0.91509062973245,0.200070392481161,0.200070392481161,0.39105835283395,0.201898700899161,0.961428965627978,0.592303973809514,0.694752842442796,0.664106128467575,0.856994409233624,0.376386050691828,0.196045004845465,0.805124973506315,0.149316811218658,0.547581855479947,1,26,FALSE
"105","2_492_1",0,0.727368676857303,0.200745045568367,0.200745045568367,0.5012070273286,0.00727294008168617,0.469664880741323,0.638910889494476,0.62775392339975,0.566061641957669,0.399684957684921,0.553408377052398,0.28921527359777,0.424303046034773,0.782998826337647,0.226403702778557,2,24,FALSE
"106","2_493_1",0,0.542575247275549,0.201054659089194,0.201054659089194,0.488913027917508,0.499165325239339,0.591779163373199,0.694765709276324,0.895762430069013,0.650336722735082,0.181332895798149,0.425094679092136,0.359581015947788,0.491454826604844,0.401921829148261,0.196174572534235,2,24,FALSE
"107","2_494_1",0,0.777596074714381,0.20053192719921,0.20053192719921,0.423600354079604,0.32199419610002,0.747189895597556,0,0.504154928758207,0.818668236367615,0.640237559913239,0.784606717347792,0.583331958236745,0.967557081752345,0.126724226037851,0.453877064652042,1,26,FALSE
"108","2_496_1",0,0.627717537579461,0.200813914274938,0.200813914274938,0.290050186857943,0.133077291916801,0.814147383080915,0.408997048425731,0.833916891099926,0.801359213704667,0.701040402600446,0.246596773440847,0.628656252875802,0.660219784095991,0.249140344753481,0.369711942318312,1,26,FALSE
"109","2_499_1",0,0.610936707311093,0.200499241670618,0.200499241670618,0.400482326891199,0.221857537506007,0.958949745301951,0.879024973560393,0.69188227964405,0.660550839672902,0.813360268744061,0.33394075099304,0.511510384674914,0.834897577958064,0.155207649047057,0.341381308241095,1,26,FALSE
"110","2_500_1",0,0.419805133374853,0.202391910123564,0.202391910123564,0.616346715582135,0.545340830654134,0.426544819714104,0.732275155480779,0.933637487358302,0.416811370523994,0.321201050566112,0.228965298768374,0.910344392016405,0.492153716526192,0.559963539816081,0.064389947807404,3,37,FALSE
